,tweets,cluster,timestamp,type,title
75,"آئی جی اسلام آباد ڈاکٹر اکبر ناصر خان پولیس افسران و جوانوں کے ہمراہ ریڈ زون میں موجود۔ ایس ایس پی سیکیورٹی سید علی اکبر شاہ نے آئی جی اسلام آباد کو ریڈ زون کی سیکیورٹی اور لاء اینڈ آرڈر کی موجودہ صورتحال سے متعلق بریف کیا۔
1/2 https://t.co/xkZzHF0N6C",4,Thu May 26 12:18:05 +0000 2022,Tweet,User: Muhamma11044313
76,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,1,Thu May 26 12:18:05 +0000 2022,Tweet,User: Muhamma67315032
77,RT @UmerInamPk: عمران خان کے فیصلے ن لیگ کو ہمیشہ دیر سے سمجھ آتے ہیں۔۔ اس بار بھی ایسا ہی ہوگا۔۔۔,4,Thu May 26 12:18:05 +0000 2022,Tweet,User: sanjum51
78,"ریاستی غنڈہ گردی تشدد بربریت ک یہ مظاہرہ سابقہ وفاقی وزیر عمر ایوب خان کے ساتھ کیا گیا
عام ورکر اور کارکن کے ساتھ کیا سلوک کیا گیا ہے اسکا اندازہ لگانا مشکل نہیں
تحریک انصاف اپنے تمام کارکنوں کی بے مثال قربانی کی مقروض ہے جو حقیقی آزادی کی جدوجہد میں عمران خان کا ہراول دستہ بنے",4,Thu May 26 12:18:05 +0000 2022,Tweet,User: ChachaChakri
79,"پنجابیوں، مرد کے بچے ہو۔ تین دن جو ظلم، جو چھاپے، جو لاٹھی چارج، جو شیلنگ اور حملے برداشت کیے آپ نے، اور تمام حربوں کے باوجود چٹان بن کر کھڑے رہے ہو؛ سرخ سلام ہے آپکی غیرت و حمیت کو۔

ٹو مچ لو یو ہوگیا 💕🙏",4,Thu May 26 12:18:05 +0000 2022,Tweet,User: yamladewana
80,RT @TalatHussain12: ممکن ہے درختوں نے خود سوزی کی ہو؟ میڑو گرمی سے تنگ آ کر سلگنے لگا ہو؟ اس پر ہم کیا کر سکتے ہیں؟,4,Thu May 26 12:18:06 +0000 2022,Tweet,User: Mohamma06906608
81,عمران خان نے جو فیصلہ کیا ہے سوچ سمجھ کر اور عوام کے مفاد میں ہی کیا ہے ن لیگ فوج کو لے آئی تھی خان فوج اور عوام کو لڑوانا نہیں چاہتا تھا۔ دوسرا خان کو گرین سگنل اور امپورٹڈ حکومت کو فیس سیونگ کا موقع دیا گیا ہے تاکہ انکو دھرنے کی دوران الیکشن کا اعلان کرنے کی ذلت نہ اٹھانی پڑے۔,4,Thu May 26 12:18:06 +0000 2022,Tweet,User: ImranBandhaniR1
82,"@AajKamranKhan کامران صاحب سچ بتائیں قوم کو
جو کمیونٹی روزگار کے سلسلے میں باہر گرین پاسپورٹ کے ساتھ مقیم ہے ترسیلات زر ان کی طرف سے مین ہوتی ہیں ان کو ووٹ کا ق ہے جو گرین پاسپورٹ سرنڈر کر چکے ان کا حق بنتا بھی نہیں",4,Thu May 26 12:18:06 +0000 2022,Tweet,User: ihsanulhaq
83,"@ShahidKhaqanA اٹک پل کراس کرنے کے بعد آپ لوگوں کی بولتی بند ہوگئی تھی فیس سیونگ کیلئے رابطے شروع آپ لوگوں نے کئے اب کسے بیوقوف بنا رہے ہیں جو نفرت کل کے بعد ن لیگ کیلئے عوام کے دلوں میں پیدا ہوئی ہے یہ جب الیکشن کیلئے نکلیں گے خوشبو لگا کر تو پتہ چل جائے گا
#امپورٹڈ_حکومت_نامنظور",4,Thu May 26 12:18:06 +0000 2022,Tweet,User: Yazeedbinmmuawi
84,26/05/2022 02:18:04 م   نمشے https://t.co/fdOTSxk1OL,3,Thu May 26 12:18:06 +0000 2022,Tweet,User: Molly43387111
85,"مرزا قادیانی کا کفر 
اس نے قرآن و احادیث کے قطعی بیان ختم نبوت اور امت کے مجمع علیہ عقیدہ کا انکار کیا اور خاتم النبیین کے ایسے معنی گھڑے جو امت محمدی کےمتواتر عقیدہ و بیان کی خلاف ہیں

یوم نجات
#May26DeathofFalseMessiah",4,Thu May 26 12:18:06 +0000 2022,Tweet,User: MrsAli48501292
86,جو مرضی ے کرنا ے کرو، پر  ہمیں نہیں روک سکتے۔ پنجاب پولیس کی دہشت گردی کا منہ بولتا ثبوت ۔ برہان پل کو پنجاب پولیس سے کلئیر کرتے ہوئے پولیس کی لاٹھی چارج کا سامنا کیا پر اپنے ٹارگٹ کو حاصل کیا الحمدللہ، اس چوک پوائنٹ کو صاف کرا کے آزادی مارچ کو  اسلام آباد کی طرف رواں کر دیا۔ https://t.co/SAIS62q7G9,4,Thu May 26 12:18:06 +0000 2022,Tweet,User: saim_balouch168
87,کالے خان تیری بکواس کیسے بند ہو گی تو بیرون ملک پاکستانیوں کا ماما لگتا ہے۔ میں اوورسیز پاکستانی ہوں اور مجھے اس پر کوئی اعتراض نہیں ہے۔ جس نے ووٹ دینا ہے پاکستان آئے اور ووٹ دے۔,0,Thu May 26 12:18:06 +0000 2022,Tweet,User: shmags_zeus
88,"یقین کیجیئے اگر لڈن  ک ا ف ر ی مزید 10 سال  زندہ رہتا
تو شوکت خانم سمیت کینسر کے
تمام ہسپتالوں کو تالے لگ جاتے
#صحابہؓ_معیار_حق https://t.co/BeAVxkVXzX",4,Thu May 26 12:18:06 +0000 2022,Tweet,User: hanifadvocate0
89,RT @waqasismail: ھم اوورسیز پاکستانیوں کی اب کھلی نفرت ھے ن لیک اور اتحادیوں کے لیے,4,Thu May 26 12:18:06 +0000 2022,Tweet,User: votforimrankhan
90,RT @shahidiqbal0889: مزید سخت ٹائم آ رہا ہے ایک آگ کا دریا ہے جو تیر کر پار کرنا ہے,4,Thu May 26 12:18:07 +0000 2022,Tweet,User: Asim_Malik46
91,"ن لیگ کی اکڑ ڈی چوک میں نکال کر رکھ دی، رانے ثناء کی ولدیت کا مسئلہ بھی حل کر دیا، نیوٹرل انکل کی مس کلکلویشن بھی درست کر دی
عمران خان کے پاؤر شو نے بہت بڑا اثر دکھا دیا ہے بس دیکھتے جاؤ جو مطالبہ ہے پورا ہوگا",4,Thu May 26 12:18:07 +0000 2022,Tweet,User: GH0888
92,"عمران خان اگر آج صبح مارچ کے اختتام کا نہ اعلان نہ کرتےتو آج سپریم کورٹ سے کوئی سخت آرڈر آسکتا تھا۔ ن لیگ میں توہین عدالت کی درخواست شاید منظور ہوجاتی۔ ن لیگ اور کرپٹ مافیا اصل ایشو سے توجہ ہٹانے میں کامیاب ہو جاتا۔
وقت گزرنے کےساتھ عمران خان کے فیصلے کے مزید ثمرات سامنے آئیں گے https://t.co/TJt4kOKAm0",4,Thu May 26 12:18:07 +0000 2022,Tweet,User: Sultan0410Ali
93,"یوم نجات
#May26DeathofFalseMessiah
آج بھی مرزائی قرآن و حدیث کے نام پر مسلمانوں کے ایمان خراب کر رہے ہیں کیونکہ عوام قرآن و حدیث کے علوم سے واقفیت نہیں رکھتے اس لئے مرزائی مبلغین مسلمانوں کے ایمان کو اسلام کے نام پر لوٹنے میں کامیاب بھی ہو جاتے ہیں ۔",4,Thu May 26 12:18:07 +0000 2022,Tweet,User: ambdall3
94,"میرے نبی پاک کے ناموں میں  ایک نام ""حاشر"" بھی ہے، مطلب، اکٹھا کرنے والا! آج میرے لیڈر نے وہ سنت بھی کر دکھائی، ماشاءاللہ۔ جب امپورٹڈ حکومت عوام اور پولیس اور فوج کے درمیان خلیج اور نفرت پیدا کرنا چاہ رہے تھے، عمران خان نے بہت فہم و فراست کا ثبوت دیا! 
سلام 
#حقیقی_آزادی_مارچ https://t.co/sOKbjIk5W6",4,Thu May 26 12:18:07 +0000 2022,Tweet,User: zah_zahid0274
95,"مارچ معطل کرنا عمران خان کا فیصلہ درست ہے یا نہیں ؟

ہیش ٹیگ پر ٹویٹ کر کے جواب دیں تا کہ سب کی متفقہ رائے سامنے آ سکے۔
#قائد_انقلاب_عمران_خان",4,Thu May 26 12:18:07 +0000 2022,Tweet,User: ImtazAhmed17
96,RT @TalatHussain12: ممکن ہے درختوں نے خود سوزی کی ہو؟ میڑو گرمی سے تنگ آ کر سلگنے لگا ہو؟ اس پر ہم کیا کر سکتے ہیں؟,4,Thu May 26 12:18:07 +0000 2022,Tweet,User: Muzamal90464169
97,"انتظار،  صرف 6 دن کا۔۔۔۔
انشاءاللہ پھر جب حقیقت آشکار ہو گی
 تو سب کہیں گے۔
حق اور سچ کی فتح ہو گئی ہے۔ 
عمران نے اللہ پاک کے فضل و کرم سے
 ایک بار پھر چور ڈاکوؤں کو پچھاڑ مارا ہے",4,Thu May 26 12:18:08 +0000 2022,Tweet,User: AbidaKh67733221
98,RT @Shemk786: یہاں عشقِ رضوی  ع نسلوں میں پرواز کرتا ہے...♥️ https://t.co/kgrk6185Zd,4,Thu May 26 12:18:08 +0000 2022,Tweet,User: mtayyab1g
99,@dr__shukria عرض تسلیت خدمت شما و خانوادہ محترم شما # خداوند متعال پدر بزرگوار تان را غریق رحمت نماید۔ برای شما و بازماندہ گان صبر جمیل و اجر عظیم از بارگاہ خداوند منان استدعا میدارم ۔                                                                     الحکم للّٰہ,4,Thu May 26 12:18:08 +0000 2022,Tweet,User: SaalimzoyN
100,خدشہ ہے کہ پیپلز پارٹی اور مسلم لیگ ن کے بغض میں اب ایک مرتبہ پھر سپریم کورٹ کے چند جج عمران خان کو اقتدار میں لانے یا موجودہ حکومت کو اقتدار سے نکالنے کیلئے کوئی کھیل رچائیں گے، ہر پاکستانی کو ان ججز پر نظر رکھنی ہوگی اور ممکنہ سازش کیخلاف بھرپور آواز اٹھانا ہوگی,4,Thu May 26 12:18:09 +0000 2022,Tweet,User: alijavedadv
101,"اس حرام خور کو دیکھو 
اورسیز پاکستانیوں کو ووٹ کا حق کیوں دے ، ان کا تو سب کچھ باہر ہیں کاروبار ، بچے ، تعلیم ، جس نے ووٹ ڈالنا ہے وہ آئے یا ووٹ ڈلوانا ہے ان کے ٹکٹ کا بندوبست کرے ، بھگتنا تو عام پاکستانی نے ہے اورسیز تو صرف تماشہ کرتی ہے باہر بیٹھ کر",0,Thu May 26 12:18:09 +0000 2022,Tweet,User: bashirkhan789
102,"ن لیگ حکومت کے حکم پر پولیس نے D چوک اسلام آباد میں آگ لگا دی۔

شہباز شریف پورے ملک میں جلاؤ گھیراؤ، سرکاری املاک کا نقصان اور بےقصور شہریوں کو قتل کروا کے آج صرف ذلت و رسوائی ہی  کما سکے۔

اپنی لوٹی ہوئی دولت بچانے کیلئے ملک جلانا شروع کر دیا، بےغیرتو۔ ✋
#حقیقی_آزادی_مارچ",4,Thu May 26 12:18:09 +0000 2022,Tweet,User: ABDUL91535
103,گل صاحب، مفتاح اسماعیل کہہ رہے ہیں کہ عمران خان حکومت نے آئی ایم ایف کے ساتھ کئے گئے معاہدے کے خلاف پیٹرول و بجلی پر سبسڈی دی۔ معاہدے کی خلاف ورزی کرنے سے بہتر ہوتا معاہدہ ہی نہ کرتے۔ غلط ترجمہ کرنے سے بات سچ نہیں ہوجاتی جناب والا۔,4,Thu May 26 12:18:09 +0000 2022,Tweet,User: jahn_muhammad
104,تھوڑی بہت سیاست کی سمجھ بوجھ رکھنے والے سیاست کے طالب علم پہلے دن سے یہ دلیل پیش کرتے رہے ہیں کہ جلدی انتخابات نون لیگ کے لیے سب سے بہتر آپشن ہے۔لیکن سیٹھی صاحب سمیت ہمارے چند سینئر دانشور بضد تھے کہ پی ڈی ایم کو حکومتی وقت پورا کرنا چاہیے۔ اب ن لیگ کو دکا کس نے دیا؟؟ https://t.co/1YSqvo9whq,4,Thu May 26 12:18:10 +0000 2022,Tweet,User: mamoon75uk
105,"جس بھائی نے بھی یہ کام کیا بہترین کیا ، اسکی دھوم روسی قومی ٹی وی پر مچ چکی ہے اور امریکہ و امپورٹڈ_حکومت کی جل کر باندر کی طرح ہو چکی ہے
#حقیقی_آزادی_مارچ https://t.co/DSZNdCH9Vh https://t.co/7wG3MpE0O9",4,Thu May 26 12:18:10 +0000 2022,Tweet,User: NASIR_CDC01
106,ہم پاکستانی ہیں ♥️ پاکستان ہمارا ہے ♥️ https://t.co/FAye5WF1iS,0,Thu May 26 12:18:10 +0000 2022,Tweet,User: saiftaimoor7
107,"44/77/43 06:06:30 م
 
⁩؟?⁩

⁦سےفے ⁩فؤغا⁩ فؤقا ⁦كلؤسےت⁩ ⁩ https://t.co/xX03Zc96QA",2,Thu May 26 12:18:10 +0000 2022,Tweet,User: turtv1653566384
108,"الیکشن کمیشن اور ن لیگ حکومت کی مشترکہ راۓ ہے کہ الیکٹرانک ووٹنگ مشین پر اربوں روپے کا خرچہ آنا تھا،

اس لئے اس کے استعمال سے انکار کر دیا۔

یعنی اربوں روپے لوٹے تو جا سکتے ہیں

لیکن چار پیسے لگا کر ملک کو ٹیکنالوجی کے میدان میں آگے لے جاتے ہوئے جان جاتی ہے۔ 🤔",4,Thu May 26 12:18:11 +0000 2022,Tweet,User: TariqMustafa3
109,"81/00/43 05:05:30 م
 
⁩؟?⁩

⁦سےفے ⁩فؤغا⁩ فؤقا ⁦كلؤسےت⁩ ⁩",2,Thu May 26 12:18:11 +0000 2022,Tweet,User: turtv1653566384
110,"کسی کو بھی بغیر جرم کے گرفتار نہ کیا جائے، یہ عدالتی حکم برقرار رکھتے ہیں، چ ج آف تاریکِ انصاف و انتشار

اگر مؤرخ ان ججز کا مراعات یافتہ نہ ہوا تو ضرور لکھے گا کہ ایک فیصلے نے انتشار کی آگ بھڑکائی اور دوسرا فیصلہ دیتے ہوئے اس انتشار سے لگنے والی آگ کی کالک اپنے منہ پر مل لی۔",4,Thu May 26 12:18:12 +0000 2022,Tweet,User: DrSGNazreAther
111,RT @Haroon_Natamaam: یہ شاید نون لیگ کا آخری  اقتدار ہے ان کے ساتھ بہت بڑا ہاتھ ہو گیا ہے لیکن یہ مراثی پھر بھی  جگتوں سے باز نہیں آ رہے ۔…,4,Thu May 26 12:18:12 +0000 2022,Tweet,User: UmairAs31235832
112,"جس دیس سے ماؤں بہنوں کو اغیار اٹھا کر لے جائیں
جس دیس سے قاتل غنڈوں کو اشراف چھڑا کر لے جائیں

#ReleaseAllMissingPersons",4,Thu May 26 12:18:12 +0000 2022,Tweet,User: AAliMapher
113,"مرزا کا قرآن پہ جھوٹ
قرآن شریف میں تین شہروں کا ذکر ہے یعنی مکہ اور مدینہ اور قادیان کا ۔ (خطبہ الہامیہ ص ٢٠حاشیہ)​
یوم نجات
#May26DeathofFalseMessiah https://t.co/LEctAglvwT",4,Thu May 26 12:18:12 +0000 2022,Tweet,User: Areeba13195380
114,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,1,Thu May 26 12:18:12 +0000 2022,Tweet,User: gotonuzhat
115,"اسمبلی کے فلور پر کھڑے ہوکر جھوٹ بولنے والے اس شخص کو کوئی بتائے 5 ہزار چھاپے اور گھروں کی چادر چار دیواری کا ا تقدس پامال ہوا، اور یہ صرف تحریک انصاف نہیں پوری قوم نے دیکھا لگتا ہے ملک میں جاری پولیس گردی کے دوران جناب سورہے تھے
#حقیقی_آزادی_مارچ https://t.co/Jlk7Q6WdL6",4,Thu May 26 12:18:13 +0000 2022,Tweet,User: KUChishti
116,ای وی ایم اور اوورسیز پاکستانیوں کا ووٹ کھا گئے بے شرم۔ اوورسیز پاکستانیو، اپنا اثر و رسوخ پاکستان میں ان بے شرموں کے خلاف اپنی فیملیز کے ذریعے استعمال کرنا اب۔,4,Thu May 26 12:18:13 +0000 2022,Tweet,User: AyeshaS20298186
